Customer Reference ID,Item Purchased,Purchase Amount (USD),Date Purchase,Review Rating,Payment Method
3970,Overalls,72,07/23/2023,2.5,Credit Card
4039,Skirt,127,06/08/2023,2.7,Credit Card
4067,Poncho,160,12/10/2022,4.9,Credit Card
4061,Shorts,133,02/18/2023,2.9,Cash
4027,Boots,,03/23/2023,4.9,Credit Card
3988,Jeans,,12/19/2022,1.8,Cash
4089,Overalls,66,07/13/2023,4.6,Cash
4076,Hat,68,02/16/2023,2.2,Credit Card
4083,Sneakers,115,11/27/2022,3.9,Credit Card
4049,Jeans,142,01/17/2023,3.3,Cash
4089,Onesie,189,04/05/2023,,Credit Card
3968,Wallet,73,04/19/2023,2.2,Cash
4014,Flannel Shirt,112,08/10/2023,,Credit Card
3969,Bowtie,97,02/17/2023,2.7,Credit Card
4028,Raincoat,,06/28/2023,1.2,Cash
4064,Sandals,131,10/08/2022,3.7,Cash
4093,Shorts,65,03/03/2023,2.6,Cash
4071,Sun Hat,78,03/13/2023,4.7,Cash
4037,Hoodie,,10/23/2022,4,Credit Card
3958,Raincoat,58,05/27/2023,3.1,Credit Card
4057,Belt,61,01/14/2023,1.3,Credit Card
4006,Scarf,71,04/01/2023,3.6,Cash
4042,Pants,62,04/13/2023,4.6,Credit Card
3977,Vest,73,09/20/2023,4.3,Credit Card
4103,Trench Coat,101,06/10/2023,1.8,Cash
3963,Belt,,03/04/2023,4.9,Credit Card
4014,Trench Coat,,06/19/2023,3.2,Credit Card
4065,Trousers,183,10/09/2022,3,Cash
3976,Sweater,136,07/22/2023,3.4,Credit Card
4020,Bowtie,148,03/15/2023,2.7,Cash
4007,Sneakers,133,06/14/2023,4.5,Credit Card
3999,Swimsuit,90,08/25/2023,4.5,Credit Card
4041,Skirt,157,08/25/2023,1.7,Credit Card
4036,Sweater,135,01/24/2023,2.3,Cash
3973,Backpack,,07/22/2023,,Credit Card
4117,Pajamas,140,02/07/2023,4,Credit Card
4117,Camisole,66,09/13/2023,1.1,Credit Card
3981,Belt,42,10/11/2022,3.4,Credit Card
3964,Socks,,03/23/2023,2.7,Credit Card
4079,Cardigan,132,07/28/2023,5,Cash
4067,Socks,18,08/19/2023,3.8,Credit Card
3963,Vest,110,07/09/2023,4.8,Cash
4108,Hat,54,10/25/2022,2.6,Credit Card
4117,Loafers,40,12/12/2022,1.6,Cash
4042,Sneakers,127,09/03/2023,2.5,Cash
4021,Flannel Shirt,12,05/11/2023,,Credit Card
4020,Loafers,,10/02/2022,1.3,Credit Card
3984,Kimono,158,12/27/2022,1.7,Credit Card
4078,Flannel Shirt,,08/13/2023,2.3,Credit Card
4018,Belt,76,02/07/2023,5,Cash
4044,Skirt,,02/17/2023,3.6,Cash
3970,Umbrella,78,12/16/2022,,Cash
4042,Sweater,166,08/31/2023,5,Cash
4090,Backpack,57,10/24/2022,3.7,Credit Card
4017,Boots,63,01/29/2023,1.6,Cash
3975,Shorts,105,11/17/2022,,Credit Card
4110,Gloves,112,04/01/2023,4.7,Credit Card
4115,Shorts,56,06/30/2023,,Credit Card
4069,Sweater,157,08/05/2023,2.3,Cash
3981,Dress,35,12/12/2022,2.8,Credit Card
4117,Sunglasses,70,03/21/2023,1.2,Cash
4071,Sneakers,107,06/25/2023,4.1,Cash
4105,Boots,,02/22/2023,2.7,Cash
3988,Jacket,199,08/10/2023,2.2,Credit Card
3978,Polo Shirt,,10/10/2022,1.1,Cash
3972,Skirt,55,05/29/2023,4.6,Credit Card
3965,Sneakers,44,01/07/2023,,Credit Card
4053,Gloves,171,03/10/2023,1.1,Credit Card
4037,Flip-Flops,194,12/19/2022,3.9,Cash
3973,Tank Top,134,10/22/2022,3.2,Cash
3989,Romper,153,01/26/2023,3.4,Credit Card
3972,Vest,22,11/20/2022,3,Credit Card
4070,Vest,186,07/17/2023,1.5,Cash
3971,Vest,,05/15/2023,2.4,Credit Card
4034,Skirt,75,09/07/2023,3,Credit Card
4113,Gloves,171,05/25/2023,3.6,Cash
4117,Camisole,,05/31/2023,2.8,Credit Card
4067,Tank Top,76,02/25/2023,2.8,Credit Card
3973,Sneakers,153,07/01/2023,4.7,Cash
3983,Kimono,75,05/13/2023,2.8,Credit Card
3971,Scarf,115,05/25/2023,1.7,Credit Card
4100,Coat,,04/05/2023,2.6,Cash
3970,Scarf,165,08/10/2023,1.8,Credit Card
4032,Raincoat,,04/07/2023,3.6,Credit Card
4054,Handbag,176,11/29/2022,,Credit Card
4059,Cardigan,82,09/03/2023,2.1,Cash
3981,Romper,182,03/09/2023,4.9,Cash
4115,Loafers,198,11/05/2022,,Cash
4062,Cardigan,30,06/21/2023,4.9,Cash
4016,Camisole,83,05/07/2023,3.1,Credit Card
4110,T-shirt,47,02/15/2023,1.6,Cash
4116,Skirt,173,09/18/2023,4.7,Credit Card
3959,Hat,96,06/26/2023,3.9,Credit Card
4073,Trench Coat,166,12/22/2022,4.3,Credit Card
4055,Tank Top,28,01/13/2023,3.3,Cash
4075,Flip-Flops,,10/03/2022,4,Cash
4066,Onesie,90,06/15/2023,3.1,Cash
4115,Poncho,84,06/26/2023,1,Credit Card
4115,Blazer,164,12/07/2022,3.7,Credit Card
3982,Tank Top,79,08/08/2023,2.5,Credit Card
4043,Boots,102,03/14/2023,4.5,Cash
3963,Coat,143,08/26/2023,4.5,Cash
4073,Leggings,115,06/25/2023,2.6,Credit Card
4089,Umbrella,,04/22/2023,2.3,Cash
4041,Jacket,42,09/23/2023,1.2,Cash
4107,Coat,179,06/22/2023,1.7,Credit Card
4006,Hat,200,02/20/2023,1.7,Credit Card
3984,Trousers,30,11/25/2022,4.4,Cash
3983,Overalls,111,07/21/2023,1.7,Cash
3960,Pants,,05/05/2023,2.8,Cash
4109,T-shirt,,12/22/2022,1.6,Cash
3974,Wallet,150,02/04/2023,3.4,Credit Card
4108,Onesie,,08/29/2023,2,Cash
4006,Belt,144,01/22/2023,3.7,Credit Card
4103,Trousers,31,12/27/2022,4.4,Credit Card
3989,Jeans,,05/09/2023,4.3,Credit Card
4120,Hat,31,10/17/2022,4.8,Credit Card
4087,Sandals,109,08/27/2023,4.6,Credit Card
4022,Jacket,73,04/04/2023,1.4,Cash
4047,Coat,123,07/09/2023,2,Credit Card
4064,Umbrella,43,04/12/2023,4.7,Credit Card
4080,Tunic,53,08/16/2023,4,Cash
4115,T-shirt,,02/22/2023,4.7,Cash
4070,Loafers,93,12/25/2022,4.8,Cash
4004,Raincoat,129,05/25/2023,4.9,Cash
4019,Onesie,148,05/05/2023,4.8,Cash
3992,Slippers,150,06/05/2023,3.8,Cash
3968,T-shirt,188,02/28/2023,3.4,Cash
3972,Kimono,161,06/23/2023,1.4,Cash
3989,Boots,171,01/17/2023,4.8,Credit Card
4036,Onesie,154,11/21/2022,3.8,Credit Card
4106,Shorts,173,05/17/2023,1.1,Cash
4068,Dress,89,01/08/2023,3.1,Cash
4088,Jeans,133,09/25/2023,4.8,Credit Card
4048,Sunglasses,32,10/03/2022,1.1,Credit Card
4036,Umbrella,103,04/16/2023,3,Cash
4106,Cardigan,49,04/26/2023,4.3,Cash
4095,Gloves,10,01/03/2023,1.8,Cash
3994,Flannel Shirt,44,07/31/2023,1.5,Cash
3994,Trench Coat,130,01/19/2023,3,Credit Card
4077,Coat,186,09/03/2023,4.7,Credit Card
4036,Tunic,132,08/26/2023,2.9,Cash
4111,Pants,120,09/15/2023,1.2,Credit Card
4044,Jumpsuit,162,11/15/2022,3.8,Credit Card
4031,Skirt,11,04/10/2023,2.1,Credit Card
4051,Skirt,58,11/18/2022,,Cash
3959,Blazer,153,06/30/2023,1.8,Cash
4089,Poncho,73,11/17/2022,2.3,Credit Card
4107,Trousers,,05/29/2023,2.3,Credit Card
3994,Bowtie,109,07/05/2023,1.4,Cash
3971,Kimono,66,06/15/2023,2.5,Cash
4017,Poncho,118,12/17/2022,4.3,Credit Card
4086,Raincoat,142,03/01/2023,4.4,Credit Card
4100,Polo Shirt,166,12/16/2022,2,Cash
3970,Sandals,185,04/15/2023,4.4,Credit Card
4065,Wallet,176,04/05/2023,,Cash
4045,Kimono,78,03/25/2023,2.1,Credit Card
4007,Sandals,27,07/17/2023,3.8,Credit Card
4008,Swimsuit,,03/10/2023,1.4,Cash
4120,Overalls,173,05/02/2023,4.2,Credit Card
4008,T-shirt,125,08/16/2023,,Cash
3974,Raincoat,169,07/09/2023,2.8,Cash
4044,Blazer,92,08/01/2023,4.8,Cash
4005,Romper,,10/13/2022,3.4,Cash
4078,Trousers,,05/05/2023,1.2,Cash
4076,Flannel Shirt,57,12/19/2022,1.5,Credit Card
4110,Jumpsuit,82,01/30/2023,2.1,Credit Card
4041,Wallet,193,12/09/2022,4.4,Credit Card
4105,Loafers,12,05/25/2023,4.4,Credit Card
4101,Onesie,48,12/14/2022,1.7,Cash
4042,Shorts,,01/22/2023,2.3,Cash
4114,Sneakers,117,09/01/2023,4.2,Cash
4033,Umbrella,137,06/01/2023,1.2,Cash
4064,Flannel Shirt,128,12/01/2022,4.1,Credit Card
4041,Camisole,18,05/20/2023,4.2,Credit Card
3998,Handbag,47,08/17/2023,2.8,Credit Card
3983,Jeans,,06/16/2023,1.7,Credit Card
4073,Pants,28,07/25/2023,2.4,Credit Card
3967,Tie,56,10/15/2022,4,Credit Card
4083,Gloves,,12/18/2022,3.2,Credit Card
4013,Wallet,107,12/28/2022,3.4,Cash
3957,Pants,41,01/26/2023,4.2,Credit Card
4120,Raincoat,192,05/31/2023,3.9,Credit Card
4014,Kimono,123,09/14/2023,1.7,Cash
4015,Jeans,18,07/22/2023,4.8,Cash
4076,Boots,,10/30/2022,4.9,Credit Card
4116,Sunglasses,34,10/20/2022,2.7,Credit Card
4011,Poncho,63,09/29/2023,1.5,Credit Card
4018,Tank Top,184,05/09/2023,4.5,Credit Card
4080,Belt,92,03/12/2023,,Credit Card
4041,Swimsuit,,02/18/2023,2.5,Credit Card
4053,Scarf,200,07/06/2023,3.6,Credit Card
4009,Poncho,143,08/19/2023,4.8,Cash
4059,Hoodie,,08/24/2023,4.5,Credit Card
4004,Socks,86,05/19/2023,4.3,Cash
3958,Pajamas,,10/30/2022,4.5,Cash
4049,Handbag,180,09/10/2023,,Cash
3959,Skirt,38,07/11/2023,,Credit Card
3975,Sneakers,121,02/22/2023,1.1,Credit Card
4048,Handbag,52,05/28/2023,3.5,Credit Card
3964,Umbrella,159,05/18/2023,1.7,Credit Card
4099,Polo Shirt,,07/26/2023,2.2,Credit Card
3986,Bowtie,12,03/16/2023,3.1,Credit Card
3993,Flannel Shirt,158,09/27/2023,3.3,Cash
4031,Hat,131,02/11/2023,3,Credit Card
4069,Sandals,49,11/07/2022,4.4,Cash
4006,Umbrella,32,08/19/2023,1.9,Credit Card
4118,Raincoat,137,05/17/2023,3.5,Credit Card
4106,Trousers,,05/05/2023,4.8,Credit Card
4049,Vest,170,06/13/2023,1.6,Cash
3968,Slippers,,03/11/2023,,Credit Card
3964,Tie,49,03/11/2023,3.1,Credit Card
4007,Sneakers,37,01/13/2023,1.7,Credit Card
4007,Blazer,,08/01/2023,1.8,Cash
4029,Socks,152,06/27/2023,3.1,Credit Card
4001,Dress,98,11/10/2022,1.7,Cash
4013,Slippers,122,07/07/2023,4.3,Cash
4024,Flannel Shirt,15,07/05/2023,1.8,Credit Card
4001,Tank Top,101,08/17/2023,,Cash
4043,Trousers,74,09/17/2023,1.6,Credit Card
4098,Flip-Flops,134,10/22/2022,1,Cash
4019,Shorts,153,05/21/2023,1.4,Cash
4002,Belt,188,01/17/2023,1,Credit Card
4007,Overalls,155,05/26/2023,,Cash
3962,Sunglasses,,06/22/2023,2,Cash
4002,Raincoat,197,11/04/2022,3.9,Cash
4024,Cardigan,163,03/31/2023,1.1,Cash
3982,Shorts,151,07/27/2023,2.9,Credit Card
3962,T-shirt,,11/04/2022,1.3,Credit Card
3992,Kimono,125,03/15/2023,4.1,Credit Card
4054,Umbrella,77,06/11/2023,2.9,Credit Card
3985,Pants,126,08/06/2023,4,Cash
4043,Overalls,,10/31/2022,3.5,Credit Card
4010,Umbrella,107,07/14/2023,2.5,Credit Card
4035,Pants,14,07/26/2023,4.8,Cash
4073,Flannel Shirt,103,03/05/2023,3.5,Credit Card
4018,Cardigan,71,04/09/2023,4.1,Credit Card
4051,Flip-Flops,26,06/20/2023,2.8,Credit Card
4052,Sun Hat,147,08/09/2023,3.2,Cash
4000,Wallet,58,10/01/2023,2.6,Credit Card
4091,Coat,137,08/19/2023,1.7,Credit Card
4116,Blazer,49,04/19/2023,1.5,Credit Card
4068,Kimono,92,12/26/2022,1.3,Cash
3973,Cardigan,92,04/27/2023,1.8,Credit Card
3987,Jacket,,07/10/2023,3.9,Cash
3993,Cardigan,27,01/17/2023,3.6,Cash
3990,T-shirt,,06/17/2023,4.8,Cash
4005,Overalls,55,02/13/2023,2.3,Credit Card
4006,Dress,61,07/10/2023,3.3,Cash
4093,Scarf,,06/21/2023,3.5,Credit Card
4053,Cardigan,,05/16/2023,4.5,Credit Card
4052,Slippers,,04/30/2023,3.9,Credit Card
4038,Shorts,109,01/15/2023,3.6,Cash
4110,Sweater,144,06/27/2023,3.6,Credit Card
4066,Kimono,161,10/13/2022,3.2,Credit Card
4119,Blazer,103,12/20/2022,1.7,Cash
4019,T-shirt,193,10/10/2022,3.8,Credit Card
3968,Belt,,09/17/2023,3.3,Cash
4114,Raincoat,63,06/04/2023,1.8,Credit Card
4107,Wallet,30,04/24/2023,2.2,Cash
4005,T-shirt,173,11/11/2022,3,Cash
4094,Sweater,,12/18/2022,3.9,Cash
4032,Sandals,116,01/31/2023,1.9,Credit Card
3995,Blouse,191,08/01/2023,2.2,Cash
4040,Raincoat,,04/24/2023,3.3,Cash
4020,Cardigan,145,09/15/2023,2,Cash
3970,Trench Coat,,11/26/2022,4.1,Cash
4118,Wallet,,01/02/2023,3.9,Cash
4028,Jumpsuit,65,11/29/2022,2.8,Cash
3989,Sun Hat,34,08/21/2023,4.4,Cash
4087,Pants,,09/08/2023,1.7,Cash
4106,Hoodie,108,08/06/2023,1.3,Cash
4082,Romper,,10/16/2022,,Credit Card
4010,Sneakers,73,08/21/2023,4.6,Credit Card
3977,Pants,55,03/21/2023,3.1,Credit Card
4077,Camisole,152,11/16/2022,1.5,Credit Card
4114,Socks,37,07/09/2023,4.6,Credit Card
3973,Belt,157,07/08/2023,3.3,Cash
3999,Slippers,127,11/22/2022,4.7,Credit Card
4087,Hoodie,119,12/20/2022,1.6,Credit Card
4056,Cardigan,52,07/19/2023,4,Credit Card
4122,Gloves,150,08/29/2023,,Credit Card
4087,Dress,96,07/05/2023,2.6,Credit Card
4052,Onesie,146,06/26/2023,4.5,Credit Card
4084,Raincoat,123,08/27/2023,1.7,Cash
4089,Boots,90,04/18/2023,2.1,Cash
4075,Umbrella,93,09/02/2023,3.4,Credit Card
4002,Handbag,115,11/21/2022,4.5,Credit Card
4039,Pajamas,120,06/20/2023,3,Cash
4052,Belt,92,12/09/2022,2.4,Credit Card
4091,Vest,154,10/15/2022,4,Credit Card
4080,Skirt,106,08/30/2023,2.5,Cash
4083,Sandals,200,06/09/2023,1.7,Credit Card
4078,Blazer,125,10/05/2022,2.6,Cash
4025,Loafers,111,04/25/2023,,Cash
4105,Blazer,,04/18/2023,4,Cash
4059,Hat,,08/03/2023,4.1,Credit Card
4120,Sunglasses,14,10/20/2022,2.1,Cash
4106,Belt,87,12/01/2022,4.7,Credit Card
3966,Umbrella,,10/26/2022,4.3,Cash
4010,Leggings,64,05/22/2023,3.3,Credit Card
4013,Slippers,15,07/29/2023,1.3,Cash
4008,Blouse,186,12/08/2022,1.7,Cash
4072,Umbrella,151,01/22/2023,3.9,Credit Card
4017,Jumpsuit,156,06/05/2023,4.5,Credit Card
4058,Socks,49,12/16/2022,,Cash
4012,Sandals,,07/30/2023,3.3,Cash
4035,Blouse,49,07/13/2023,3.9,Credit Card
4065,Tie,,12/14/2022,2.4,Credit Card
4053,Sun Hat,159,04/18/2023,,Cash
4103,Socks,75,07/12/2023,2.9,Credit Card
3997,Blazer,33,08/08/2023,3.9,Credit Card
4052,Blazer,155,01/28/2023,3.4,Credit Card
4022,Hoodie,197,01/24/2023,1,Credit Card
4097,Blazer,,02/19/2023,2.9,Cash
3978,Sunglasses,133,09/28/2023,3.4,Credit Card
3991,Handbag,,06/20/2023,,Credit Card
3978,Overalls,186,09/06/2023,1.6,Cash
4032,Polo Shirt,34,05/13/2023,,Credit Card
4070,Hat,86,09/05/2023,1.6,Credit Card
4089,Pajamas,,03/06/2023,1.5,Cash
4047,Belt,107,08/09/2023,3.8,Cash
4015,Skirt,,05/22/2023,2.9,Credit Card
4106,Blouse,,10/25/2022,1.2,Cash
3967,Flannel Shirt,99,02/03/2023,4,Cash
4076,Bowtie,121,03/12/2023,,Credit Card
4088,Tank Top,40,10/24/2022,2.6,Credit Card
4116,Leggings,68,05/05/2023,1.7,Credit Card
4043,Trench Coat,164,06/10/2023,3.9,Cash
4066,Umbrella,172,03/18/2023,3.9,Credit Card
4072,Romper,107,05/25/2023,4.7,Credit Card
4076,Raincoat,,06/20/2023,4.7,Credit Card
4067,Overalls,91,08/12/2023,3.5,Cash
4061,Raincoat,48,05/01/2023,1.1,Cash
4051,Belt,188,06/24/2023,2.7,Cash
4084,Overalls,22,01/25/2023,3.1,Credit Card
4038,Tie,110,01/07/2023,2.8,Credit Card
4026,Tie,162,03/24/2023,4.2,Credit Card
4054,Overalls,33,04/01/2023,1.4,Credit Card
3963,Jeans,84,09/20/2023,2.1,Credit Card
4002,Sun Hat,47,05/18/2023,2.1,Credit Card
4070,Jeans,,10/08/2022,3.7,Cash
4016,Jumpsuit,,06/08/2023,1.6,Credit Card
4024,Tie,22,05/16/2023,1,Credit Card
4122,Hoodie,77,01/30/2023,4.9,Credit Card
3976,Tunic,,11/22/2022,2.1,Credit Card
4048,Blouse,188,12/28/2022,4.4,Credit Card
3978,Flip-Flops,,09/03/2023,3.8,Credit Card
4032,Blazer,,01/21/2023,4.9,Cash
4085,Boots,134,11/22/2022,4.4,Credit Card
4088,Slippers,156,03/16/2023,,Cash
4096,Trench Coat,,03/19/2023,3.6,Credit Card
4121,Swimsuit,198,03/25/2023,1.9,Credit Card
3977,Blouse,72,08/21/2023,3.4,Credit Card
4027,Flip-Flops,,10/23/2022,3.8,Cash
4015,Polo Shirt,92,09/15/2023,1.1,Cash
3982,Sunglasses,157,03/13/2023,,Credit Card
3987,Cardigan,,05/15/2023,1.5,Cash
3975,Sweater,118,09/13/2023,2.7,Cash
4049,Tunic,58,10/18/2022,2.3,Cash
3966,Vest,162,04/03/2023,2.2,Cash
4096,Blouse,88,12/06/2022,1.8,Credit Card
4008,Vest,,08/27/2023,,Cash
4042,Wallet,123,11/18/2022,4.6,Cash
4007,T-shirt,122,06/27/2023,1.1,Cash
4041,Overalls,,06/03/2023,4.7,Credit Card
4021,Tunic,61,08/14/2023,2.4,Cash
4034,Flannel Shirt,49,08/06/2023,1.9,Credit Card
4027,Overalls,31,09/12/2023,1.2,Credit Card
4005,Sweater,,01/23/2023,1.2,Cash
4111,Hoodie,,06/23/2023,4.9,Cash
3992,Sweater,47,02/19/2023,4.4,Credit Card
4096,Sneakers,83,09/30/2023,,Cash
4023,Backpack,,02/22/2023,1.5,Cash
3959,Skirt,38,02/13/2023,3.6,Credit Card
4033,Trousers,130,10/24/2022,2.4,Credit Card
4029,Loafers,,03/10/2023,4.5,Credit Card
4045,Skirt,147,04/08/2023,3.7,Cash
4060,Cardigan,149,06/19/2023,1.9,Credit Card
4060,Sunglasses,76,07/04/2023,2.1,Credit Card
4105,Onesie,169,01/17/2023,1.5,Cash
3960,Tank Top,46,11/24/2022,4.6,Cash
4077,Trousers,181,11/10/2022,3,Credit Card
4088,Sweater,,03/10/2023,3.6,Cash
3995,Shorts,179,11/03/2022,4.6,Cash
4058,Poncho,75,03/08/2023,1.3,Credit Card
4015,Slippers,,06/06/2023,3.7,Cash
4015,Umbrella,188,10/28/2022,2.5,Credit Card
4010,Trench Coat,23,08/31/2023,1.7,Cash
4078,Poncho,12,09/26/2023,2.9,Cash
4016,Romper,,11/23/2022,4.3,Credit Card
4089,Sweater,179,12/19/2022,2.7,Cash
4107,Tank Top,178,01/26/2023,3.2,Cash
4098,Scarf,37,08/29/2023,4.2,Credit Card
4076,Flannel Shirt,,03/16/2023,1.2,Credit Card
4075,Pants,176,10/27/2022,,Cash
4044,Sun Hat,107,01/11/2023,4.2,Credit Card
3978,Poncho,191,04/25/2023,1.4,Credit Card
4037,Kimono,,07/03/2023,4.1,Cash
4005,Blouse,162,05/17/2023,,Credit Card
4066,Gloves,57,11/29/2022,3.1,Cash
4063,Umbrella,,03/17/2023,3.1,Cash
4010,Handbag,153,08/19/2023,3.7,Credit Card
4069,Pants,15,04/21/2023,1.6,Cash
4072,Blazer,,07/02/2023,,Cash
4099,Handbag,88,08/06/2023,4.9,Cash
3964,Blazer,110,11/09/2022,2.9,Cash
4052,Camisole,14,10/21/2022,1.2,Cash
3992,T-shirt,100,07/27/2023,2,Credit Card
4104,Kimono,87,08/25/2023,1.9,Credit Card
3989,Flip-Flops,138,05/14/2023,,Cash
4035,Tank Top,25,05/20/2023,,Credit Card
3959,Socks,109,08/14/2023,2.4,Cash
4084,Shorts,17,05/18/2023,2.1,Cash
4047,Jacket,81,07/04/2023,4.2,Cash
4043,T-shirt,97,10/29/2022,3.8,Cash
4014,Pants,178,12/13/2022,,Cash
4064,Loafers,,01/28/2023,1.7,Cash
4065,Shorts,143,08/25/2023,3.1,Cash
4060,Flannel Shirt,166,03/05/2023,2.7,Credit Card
4094,Skirt,185,08/19/2023,2,Credit Card
4033,Boots,71,02/15/2023,,Credit Card
4040,Scarf,119,04/02/2023,1,Credit Card
4107,Skirt,164,05/08/2023,3.7,Cash
3962,Onesie,148,06/21/2023,1.8,Credit Card
4102,Jeans,,02/28/2023,4.3,Credit Card
3965,Trench Coat,158,02/13/2023,2.8,Cash
3992,Bowtie,61,04/30/2023,2.7,Credit Card
3996,Vest,89,06/01/2023,4.3,Cash
4041,Sweater,144,07/23/2023,,Cash
4102,Shorts,120,03/01/2023,3.1,Cash
4118,Blazer,47,10/14/2022,3.8,Credit Card
4111,Vest,154,01/28/2023,1.1,Credit Card
4112,Onesie,91,05/06/2023,2.6,Credit Card
4103,Hat,,05/08/2023,2.2,Cash
4057,Boots,194,03/03/2023,3.4,Cash
4054,Polo Shirt,,10/13/2022,4.2,Credit Card
4009,Sandals,47,11/04/2022,,Cash
4057,Flip-Flops,91,05/11/2023,3.7,Credit Card
3973,Umbrella,115,01/21/2023,2,Cash
4093,Bowtie,87,12/09/2022,,Cash
4055,Wallet,173,08/11/2023,3.3,Cash
4005,Flip-Flops,80,03/14/2023,4.8,Credit Card
4078,Shorts,,06/04/2023,,Credit Card
3984,Belt,,01/21/2023,4,Credit Card
4041,Pants,,06/14/2023,3.5,Credit Card
4102,Handbag,,06/18/2023,1,Cash
4072,Jeans,167,09/05/2023,5,Cash
4120,Hat,155,01/16/2023,,Cash
4034,Pants,162,12/01/2022,1.2,Cash
3980,Poncho,185,04/01/2023,3,Credit Card
4000,Wallet,,07/27/2023,2.2,Cash
3983,Boots,,06/14/2023,4.3,Cash
4098,Coat,44,04/07/2023,2.6,Credit Card
4002,Trench Coat,164,05/21/2023,5,Credit Card
3965,Poncho,176,09/28/2023,3.6,Cash
4111,Tank Top,109,12/23/2022,3.4,Cash
4082,Polo Shirt,45,08/05/2023,4.3,Cash
3963,Socks,,09/27/2023,3.2,Credit Card
4004,Onesie,114,09/09/2023,2.6,Credit Card
4007,Onesie,13,12/16/2022,1.4,Credit Card
3974,Cardigan,115,09/06/2023,2.1,Cash
4055,Cardigan,181,05/14/2023,,Credit Card
4029,Wallet,62,01/29/2023,2.1,Credit Card
4009,Skirt,,11/24/2022,1.7,Credit Card
4016,Slippers,122,06/19/2023,1.7,Cash
4031,Kimono,135,04/21/2023,4.9,Credit Card
4091,Swimsuit,127,07/15/2023,3.4,Credit Card
3974,Wallet,119,01/16/2023,4.6,Cash
4073,Sneakers,20,09/30/2023,2.8,Credit Card
3971,Vest,107,10/21/2022,,Cash
4051,Pajamas,110,12/10/2022,4.6,Credit Card
4089,Tank Top,200,07/18/2023,2.7,Cash
3959,Skirt,147,11/16/2022,3.6,Cash
4000,Overalls,190,03/20/2023,,Credit Card
4040,Tie,143,07/15/2023,3.1,Credit Card
4062,Belt,,04/08/2023,3.2,Cash
4057,Pants,20,09/28/2023,1.4,Cash
3997,Jeans,72,09/05/2023,,Credit Card
3985,Cardigan,111,03/06/2023,3.7,Cash
3990,Overalls,20,08/26/2023,,Cash
4094,Shorts,142,12/24/2022,3.5,Cash
4064,Sunglasses,22,01/26/2023,,Credit Card
4079,Pajamas,,01/26/2023,4.7,Cash
3974,T-shirt,87,12/30/2022,4.2,Credit Card
4056,Slippers,83,03/04/2023,3.7,Credit Card
4009,Blazer,118,11/17/2022,3.3,Credit Card
3990,Dress,23,04/12/2023,4.5,Credit Card
4009,Backpack,46,04/10/2023,2.8,Credit Card
4036,Backpack,175,11/06/2022,1.4,Credit Card
4067,Wallet,194,07/10/2023,4.9,Cash
4078,Flip-Flops,56,03/28/2023,3.2,Cash
3997,Bowtie,188,08/18/2023,4.9,Credit Card
4111,Dress,110,02/09/2023,3,Cash
4104,Raincoat,125,07/04/2023,4.4,Credit Card
4036,Blouse,,02/05/2023,4.7,Credit Card
4107,Overalls,192,07/27/2023,2.2,Credit Card
4008,Camisole,126,05/11/2023,4,Credit Card
4085,Overalls,,04/19/2023,4.5,Credit Card
4074,Sneakers,176,10/14/2022,3.1,Cash
4027,T-shirt,51,05/28/2023,3.3,Credit Card
4008,Coat,41,01/16/2023,3,Cash
3958,Raincoat,,03/04/2023,1,Cash
3993,Trench Coat,172,02/28/2023,4.2,Credit Card
4071,Trench Coat,144,04/16/2023,1.2,Credit Card
3973,Scarf,196,05/31/2023,2.9,Cash
4059,Raincoat,140,09/30/2023,,Credit Card
4111,Romper,50,02/09/2023,4.4,Credit Card
4020,Flannel Shirt,107,04/19/2023,1.3,Cash
4091,Pajamas,,12/31/2022,1.4,Credit Card
4041,Trench Coat,,12/03/2022,1.3,Credit Card
4102,Jacket,178,03/27/2023,4.6,Credit Card
4082,Hat,51,08/21/2023,3.4,Credit Card
4074,Backpack,55,07/22/2023,3.4,Credit Card
4075,Pants,23,04/02/2023,4.6,Credit Card
4104,Raincoat,89,07/07/2023,3.9,Credit Card
3967,Backpack,124,02/24/2023,4.8,Cash
3980,Camisole,56,08/30/2023,4.4,Credit Card
4030,Sunglasses,,11/13/2022,1.2,Credit Card
4122,Trousers,,08/19/2023,,Credit Card
4073,Overalls,169,06/08/2023,3.9,Cash
4045,Romper,13,02/16/2023,4.2,Credit Card
4033,Blouse,137,08/10/2023,2.7,Credit Card
4057,Sneakers,11,11/29/2022,1.2,Credit Card
4113,Tunic,136,05/07/2023,3.6,Cash
4001,Wallet,160,11/03/2022,2.1,Cash
4063,Blazer,126,05/16/2023,3.8,Credit Card
4020,Vest,30,10/03/2022,2.3,Credit Card
4002,Jacket,11,03/23/2023,1.4,Credit Card
4115,Backpack,150,10/08/2022,3.3,Cash
4067,Onesie,170,12/23/2022,3.6,Credit Card
4074,Pajamas,63,12/25/2022,1.7,Cash
4055,Onesie,,11/10/2022,4.5,Cash
4003,Loafers,,06/21/2023,3.8,Credit Card
4102,Wallet,19,09/07/2023,3.4,Credit Card
3981,Hat,,11/19/2022,2,Cash
4057,Sunglasses,,04/27/2023,3.4,Credit Card
3968,Romper,164,07/18/2023,,Cash
4018,Trench Coat,32,07/11/2023,2.2,Credit Card
3997,Jumpsuit,,11/07/2022,,Cash
4027,Wallet,55,08/28/2023,,Credit Card
